Loan ID,"Status (Fully Paid=1, Not Paid=0)"
2484754,0.000
866538,0.796
616882,0.796
489091,0.000
975107,0.000
389310,0.000
1238470,0.000
408144,0.796
618115,0.796
807957,0.796
1354349,0.000
1210212,0.796
481536,0.796
388991,0.796
1158526,0.000
373637,0.796
2305936,0.796
2054891,0.796
454334,0.796
429234,0.796
533562,0.796
1374040,0.000
661361,0.796
2224904,0.000
422759,0.796
386126,0.796
834642,0.796
459316,0.000
2367137,0.000
461664,0.796
441826,0.796
1675599,0.000
1954588,0.000
754240,0.796
438922,0.796
422328,0.796
413254,0.796
2276435,0.000
480805,0.796
386188,0.000
2225961,0.000
477924,0.796
377027,0.796
2367603,0.000
533368,0.796
1587402,0.000
704995,0.796
474309,0.796
752339,0.000
1088513,0.796
2229377,0.000
359696,0.796
446167,0.796
154286,0.796
710390,0.796
454773,0.796
497179,0.796
2435428,0.000
210247,0.000
832403,0.796
339348,0.000
2379623,0.000
725404,0.796
390669,0.796
157610,0.000
144609,0.000
479215,0.796
2074649,0.000
406071,0.796
751248,0.796
271652,0.796
2307956,0.000
475549,0.796
482432,0.000
397142,0.796
1075088,0.000
374672,0.796
565696,0.000
499637,0.000
1185393,0.796
1060626,0.000
2381213,0.000
587271,0.000
2372771,0.000
264152,0.000
443251,0.796
973403,0.000
2486122,0.000
2077393,0.796
600258,0.000
2365966,0.000
390261,0.796
554909,0.796
420472,0.000
1857072,0.000
517956,0.796
1127375,0.796
765206,0.796
449935,0.000
217723,0.796
2295172,0.000
139968,0.796
1704631,0.796
617381,0.796
536589,0.000
111917,0.796
348393,0.000
2091327,0.000
590946,0.796
323288,0.796
753121,0.796
2380259,0.000
462643,0.796
460116,0.796
2297585,0.000
716075,0.000
589412,0.000
294274,0.796
433080,0.796
2373453,0.000
774816,0.000
772268,0.796
363803,0.796
665939,0.000
355954,0.796
981950,0.000
480835,0.000
2286000,0.000
825643,0.796
2487395,0.000
262618,0.796
433031,0.796
2081946,0.796
776948,0.796
405963,0.796
412217,0.796
1600188,0.000
434244,0.796
389701,0.000
390159,0.796
2144927,0.000
2306160,0.000
1011873,0.796
2076149,0.000
2093995,0.000
2364878,0.000
564712,0.000
487488,0.796
692765,0.796
549257,0.796
2301838,0.000
252324,0.796
837393,0.796
825164,0.000
262669,0.796
582374,0.796
2334898,0.000
509727,0.000
2296340,0.000
91175,0.000
1396103,0.796
1905016,0.000
424873,0.796
1306417,0.796
586853,0.796
550597,0.000
2299851,0.000
511394,0.000
1015500,0.796
235551,0.000
1285725,0.000
500440,0.796
584161,0.000
690766,0.796
375998,0.796
2074620,0.000
349160,0.000
2085027,0.000
482572,0.796
245586,0.000
978962,0.796
825058,0.000
1109197,0.796
578633,0.000
968042,0.000
792026,0.000
2175476,0.000
1020660,0.000
369400,0.796
644529,0.796
443796,0.796
2377926,0.000
687022,0.796
528195,0.796
156540,0.796
391135,0.796
1628249,0.000
666141,0.796
807941,0.796
392513,0.796
524664,0.796
186481,0.000
968860,0.796
391872,0.796
592606,0.000
390436,0.000
343957,0.796
2215683,0.000
2368568,0.000
2079055,0.000
375576,0.796
678086,0.796
1200124,0.796
422379,0.796
2374827,0.000
1143950,0.796
2295079,0.000
1607014,0.000
2174843,0.796
2083185,0.000
503239,0.796
279901,0.796
1856125,0.000
2367663,0.000
2264623,0.000
367980,0.796
453308,0.796
1680583,0.000
716333,0.796
281864,0.000
393847,0.796
456132,0.796
449869,0.796
433311,0.796
1695977,0.000
527191,0.796
2044897,0.000
297495,0.000
2005043,0.796
2092065,0.000
2377349,0.000
2089276,0.000
2093923,0.000
411759,0.796
1684877,0.000
1077665,0.796
2367455,0.000
2306575,0.000
498448,0.000
2084839,0.000
2297523,0.796
570462,0.796
2368522,0.000
1945641,0.000
445535,0.000
561192,0.796
438724,0.796
281841,0.796
617775,0.796
140452,0.796
546240,0.796
464904,0.796
656493,0.796
350532,0.000
359727,0.796
2377449,0.000
2378801,0.000
447792,0.796
835269,0.796
406815,0.796
210956,0.000
988636,0.796
520545,0.796
560227,0.796
2372835,0.000
1059100,0.796
619112,0.796
499049,0.796
2080239,0.796
751920,0.796
2306546,0.796
982991,0.796
356286,0.000
1684391,0.796
1049360,0.000
2285319,0.000
1945077,0.000
876796,0.796
2300844,0.000
385119,0.796
414452,0.796
2310153,0.796
2089036,0.796
2224767,0.796
816677,0.000
2383544,0.000
435322,0.796
2300202,0.000
2082959,0.000
2092815,0.000
1069071,0.796
387209,0.796
491575,0.000
428551,0.000
707294,0.796
193871,0.000
374502,0.796
734825,0.000
671578,0.796
759927,0.796
2378778,0.000
875028,0.796
363252,0.796
2004827,0.000
409181,0.796
2228011,0.796
450363,0.796
2307534,0.000
2077060,0.796
1039609,0.000
492104,0.796
519527,0.796
1684296,0.000
451759,0.796
610713,0.796
1605485,0.000
2086213,0.000
2227138,0.000
1625734,0.000
2488063,0.000
851757,0.796
1040382,0.000
2082815,0.000
1277764,0.796
2371425,0.000
501621,0.796
968759,0.000
609902,0.796
482229,0.000
398197,0.796
389138,0.796
495530,0.796
842961,0.000
555715,0.796
431218,0.796
460692,0.000
1448889,0.796
1189449,0.000
2086757,0.000
141041,0.796
1119909,0.796
481346,0.796
864733,0.796
481682,0.000
1955390,0.796
2299972,0.000
1130951,0.796
562822,0.796
2079559,0.000
2365151,0.796
454105,0.796
402203,0.796
481312,0.796
2377197,0.000
675952,0.000
372778,0.796
219315,0.796
147125,0.000
650236,0.796
2086132,0.000
173638,0.000
1122591,0.000
2376371,0.000
472212,0.796
496055,0.796
167698,0.796
2300705,0.000
497386,0.796
1421218,0.796
1078258,0.000
470125,0.796
417865,0.796
437927,0.796
425423,0.000
376894,0.796
666283,0.796
634290,0.000
479104,0.796
557170,0.796
2083037,0.796
2218679,0.000
483079,0.796
662157,0.000
1589446,0.796
493942,0.796
603312,0.796
353851,0.796
492540,0.796
508967,0.796
472645,0.796
861295,0.796
1856864,0.000
2090289,0.796
2090116,0.000
522062,0.796
602193,0.796
351019,0.000
460790,0.796
893118,0.796
831227,0.796
2487583,0.000
487897,0.796
603205,0.796
649294,0.796
421242,0.000
2082701,0.796
373988,0.796
2285384,0.000
330183,0.796
714755,0.796
2414665,0.000
2444932,0.000
528810,0.000
2284877,0.000
456788,0.796
2080191,0.000
504613,0.796
520295,0.796
719367,0.796
2365770,0.000
1905024,0.000
453023,0.796
2475500,0.000
875556,0.796
449704,0.796
767232,0.000
795341,0.796
576122,0.796
593976,0.796
366642,0.796
2044963,0.000
2227482,0.000
383526,0.796
2394602,0.000
717399,0.796
2445079,0.000
1068558,0.796
294684,0.796
414852,0.796
621771,0.000
227538,0.796
2300557,0.000
685488,0.000
879487,0.796
2217944,0.000
741288,0.796
2004676,0.796
440424,0.796
489994,0.000
2371532,0.000
423859,0.796
72323,0.000
2371009,0.000
2376987,0.000
502741,0.796
2215579,0.000
381261,0.796
2476371,0.000
630226,0.796
364154,0.796
295034,0.000
216874,0.000
389056,0.796
608230,0.000
2084884,0.000
1113354,0.796
770738,0.796
2312071,0.000
361916,0.796
2185540,0.000
361399,0.796
858203,0.000
450995,0.796
396644,0.796
443972,0.796
2307002,0.000
584422,0.796
378533,0.796
558440,0.796
997878,0.796
816529,0.796
2086386,0.796
657326,0.000
352072,0.796
1734758,0.000
867295,0.000
541802,0.796
642823,0.796
372486,0.000
1558219,0.000
2175503,0.000
1692262,0.000
2005009,0.000
519560,0.796
2375486,0.796
2307835,0.000
2305093,0.000
383107,0.796
788120,0.796
1114657,0.796
1017196,0.796
463158,0.796
874963,0.000
611872,0.796
2379283,0.000
1794726,0.796
789144,0.796
475481,0.000
1118271,0.796
2434612,0.000
2296446,0.000
602229,0.796
447032,0.796
724256,0.796
673667,0.796
2088320,0.000
2514697,0.000
2383067,0.000
2444611,0.000
140192,0.000
587654,0.000
2379630,0.000
512846,0.796
2307603,0.796
738825,0.796
469050,0.000
260324,0.796
372753,0.796
682833,0.000
648922,0.796
614849,0.796
727701,0.796
223308,0.796
376138,0.796
504602,0.796
2297508,0.000
363859,0.796
471313,0.796
371762,0.000
828391,0.796
2274788,0.000
464167,0.796
147583,0.000
201860,0.796
1242058,0.000
1233063,0.000
1006411,0.000
2474857,0.000
409356,0.796
410267,0.796
1015726,0.796
447294,0.796
474462,0.000
629032,0.796
2080515,0.000
1692468,0.000
676706,0.796
634386,0.796
792691,0.000
485301,0.000
2045288,0.000
624284,0.796
700409,0.796
428529,0.796
811924,0.000
1013106,0.000
2305558,0.000
2214710,0.000
2299575,0.000
1677641,0.000
393617,0.796
577683,0.796
2306390,0.000
486021,0.000
471762,0.796
1198316,0.796
2083110,0.000
394458,0.796
498653,0.796
2376500,0.000
1018815,0.796
869505,0.796
398605,0.796
2374646,0.000
2219397,0.000
809262,0.796
360319,0.796
2092043,0.000
649068,0.796
2214937,0.000
442147,0.796
480410,0.796
1816803,0.000
1559108,0.000
1067385,0.796
735898,0.000
2366943,0.000
1357467,0.796
596371,0.796
2088989,0.000
630199,0.000
2144773,0.000
872020,0.000
1027758,0.796
1312786,0.796
648218,0.000
678900,0.796
517374,0.796
651934,0.796
62499,0.000
632307,0.000
296068,0.796
2309073,0.000
460867,0.796
1856913,0.000
644920,0.796
417683,0.796
1864952,0.000
2486458,0.000
2309984,0.000
505255,0.796
611147,0.796
2367956,0.000
751636,0.796
505903,0.796
495802,0.796
1223799,0.796
696328,0.796
606632,0.796
505639,0.000
811558,0.796
2334666,0.000
502197,0.796
2079986,0.796
831566,0.000
665482,0.796
2078239,0.000
447194,0.796
468101,0.796
1014091,0.796
466046,0.796
788797,0.796
495615,0.000
603690,0.796
456326,0.796
2383292,0.000
2084655,0.796
434336,0.796
567109,0.796
450180,0.796
2092854,0.000
352912,0.000
407956,0.796
355295,0.000
2076877,0.000
2088850,0.000
2305960,0.000
454385,0.000
2285785,0.796
2444612,0.796
2306532,0.000
1012136,0.000
1200311,0.000
1198171,0.000
2312104,0.000
509600,0.796
971765,0.796
391013,0.796
1124176,0.796
2004916,0.000
646690,0.796
2371977,0.000
2296730,0.000
2296595,0.000
735124,0.796
1298636,0.000
2369736,0.000
1265262,0.796
2217408,0.796
417536,0.796
2014807,0.796
265836,0.796
370415,0.796
753696,0.796
507026,0.796
351701,0.796
2085423,0.796
634323,0.796
561563,0.796
388552,0.000
557199,0.796
2381105,0.000
676226,0.796
967952,0.796
2485829,0.000
2088913,0.000
370339,0.796
576159,0.796
503148,0.796
1080220,0.796
643596,0.000
348997,0.796
2093635,0.000
677055,0.000
573822,0.000
494361,0.796
2300718,0.000
461751,0.796
603756,0.796
633056,0.796
361495,0.796
2215135,0.796
2366228,0.000
380058,0.796
2226930,0.000
2365291,0.000
2301516,0.000
2080599,0.000
2382846,0.000
584264,0.000
372239,0.796
446346,0.000
600073,0.796
502793,0.796
1092596,0.000
2228558,0.000
2081273,0.000
594730,0.000
468731,0.000
2435594,0.000
892468,0.000
479245,0.796
478792,0.000
446264,0.000
2371756,0.000
432057,0.000
235269,0.796
759472,0.796
382547,0.796
695255,0.796
838289,0.796
2383361,0.000
662416,0.796
2218617,0.000
349811,0.000
376175,0.796
815170,0.000
2174889,0.000
458869,0.796
299160,0.000
821334,0.000
720173,0.796
2307764,0.796
492116,0.796
2079755,0.000
718608,0.000
999020,0.796
646082,0.796
452599,0.796
2477251,0.000
443770,0.796
441414,0.796
743596,0.000
1171250,0.796
566543,0.000
382331,0.796
402045,0.796
393680,0.796
2379679,0.000
472483,0.796
452127,0.796
236328,0.000
476579,0.796
2227713,0.000
651409,0.796
2175537,0.000
366968,0.796
568298,0.000
785699,0.000
1681859,0.796
433128,0.796
524771,0.796
2366519,0.000
2296747,0.000
2083370,0.000
2217089,0.796
2301041,0.000
483469,0.796
623836,0.000
74014,0.000
487191,0.796
175056,0.796
1455611,0.796
1200409,0.796
2366288,0.000
371943,0.796
2312059,0.000
433761,0.796
437119,0.796
361816,0.796
399423,0.796
2228670,0.000
457776,0.000
263321,0.000
166546,0.796
478788,0.796
740900,0.000
460298,0.796
438597,0.796
442771,0.796
2274741,0.000
2276283,0.000
503021,0.796
2300262,0.000
258828,0.796
623227,0.796
207148,0.796
305514,0.000
367770,0.796
2371115,0.000
488309,0.796
1009833,0.000
491180,0.796
2375984,0.000
238016,0.000
2378884,0.000
619870,0.796
2300155,0.000
2081154,0.000
677834,0.796
1138636,0.796
2366300,0.000
2308084,0.796
462306,0.796
363852,0.796
535485,0.000
2080587,0.000
2584827,0.000
2296239,0.000
2228103,0.796
2372074,0.000
2226314,0.000
351288,0.000
966970,0.000
756153,0.796
393690,0.796
279430,0.000
2476391,0.000
2284869,0.000
493404,0.000
965807,0.000
789774,0.796
594873,0.796
169453,0.796
2184917,0.000
2365535,0.000
501230,0.000
406026,0.000
435921,0.796
2080401,0.000
2225727,0.000
2309216,0.000
648130,0.796
735036,0.000
488269,0.796
2371341,0.000
2300471,0.000
1337947,0.000
329853,0.000
735780,0.796
2086915,0.000
514587,0.796
286066,0.796
523404,0.796
1261946,0.796
511933,0.796
494538,0.796
438452,0.796
530871,0.796
243280,0.796
136634,0.796
761100,0.000
2214722,0.000
312547,0.796
2076349,0.000
867370,0.000
978948,0.796
455716,0.796
166882,0.000
642834,0.796
773732,0.796
2229199,0.000
768596,0.796
437200,0.796
429311,0.796
2014634,0.000
348463,0.000
447842,0.796
1826212,0.000
127353,0.796
1855284,0.000
2174884,0.000
257242,0.000
589559,0.000
596772,0.000
472989,0.796
566862,0.796
2435569,0.000
1105987,0.000
2382987,0.000
369231,0.796
2297388,0.000
357873,0.796
350405,0.796
568448,0.796
2228025,0.000
483399,0.796
2304802,0.000
648219,0.796
1213811,0.000
479050,0.000
447470,0.796
2305777,0.000
401630,0.796
396548,0.796
741520,0.796
711928,0.796
465134,0.000
2381074,0.000
641733,0.796
860209,0.796
1166162,0.796
264003,0.796
2382391,0.000
2300701,0.000
429535,0.796
371615,0.796
643152,0.796
2234806,0.000
2309178,0.000
423044,0.796
725939,0.000
2084130,0.000
544040,0.796
2367558,0.000
2367367,0.000
2368985,0.000
611698,0.000
535858,0.000
437519,0.796
2087965,0.000
571285,0.796
472809,0.796
480401,0.796
511753,0.000
2376257,0.796
670808,0.796
511546,0.796
366989,0.796
764106,0.796
352346,0.796
510921,0.000
343481,0.796
1264239,0.000
581792,0.000
977893,0.796
1457873,0.000
445083,0.796
474595,0.000
2144995,0.000
1095601,0.796
458679,0.796
831318,0.796
452378,0.796
2301359,0.000
401867,0.796
352984,0.000
475749,0.796
364931,0.796
531045,0.796
374129,0.796
2365927,0.000
459300,0.796
392737,0.796
641397,0.796
2284629,0.000
881518,0.000
1085672,0.000
976502,0.796
504043,0.796
510546,0.796
433320,0.796
799847,0.796
2015213,0.000
376508,0.796
499467,0.796
2078480,0.000
734296,0.796
360906,0.796
1002436,0.000
2014591,0.000
2311709,0.000
2486542,0.000
860642,0.796
582650,0.796
455289,0.796
1680288,0.796
615660,0.000
433659,0.796
476939,0.796
2225846,0.000
2088729,0.000
447062,0.796
1618825,0.796
803805,0.000
2215314,0.000
2286681,0.796
603808,0.796
383163,0.796
555237,0.000
455977,0.796
1617841,0.000
498772,0.796
611461,0.796
518953,0.000
2079649,0.000
2090668,0.796
546282,0.000
416575,0.796
399592,0.796
2093700,0.000
2226525,0.000
2372806,0.000
1218375,0.796
445570,0.000
709541,0.796
2217327,0.000
468409,0.796
520544,0.796
430735,0.796
1088081,0.000
1690459,0.000
468168,0.796
461556,0.796
1695223,0.000
723229,0.000
498907,0.796
402791,0.796
200805,0.796
453677,0.796
503843,0.796
2295371,0.000
2228442,0.000
805889,0.796
1263396,0.000
407411,0.796
248308,0.000
2376285,0.000
788163,0.796
2054570,0.796
1226255,0.796
547713,0.796
741535,0.796
795498,0.796
2374641,0.000
467760,0.796
2298120,0.000
512220,0.000
847728,0.796
521187,0.796
449708,0.796
455121,0.796
862882,0.000
616455,0.796
853033,0.796
1162883,0.000
441345,0.796
446898,0.000
2301880,0.796
463814,0.000
1229936,0.796
666742,0.000
447475,0.796
423436,0.796
2081323,0.000
1826525,0.000
264901,0.000
2305442,0.000
2175283,0.796
1059843,0.796
2382310,0.000
415485,0.796
775533,0.796
572077,0.796
707388,0.796
2079406,0.000
113450,0.000
348856,0.796
352232,0.000
2300400,0.796
2089734,0.796
237452,0.796
620150,0.796
362505,0.796
709846,0.796
505133,0.796
454182,0.796
1816284,0.000
420220,0.796
472062,0.796
686168,0.796
370801,0.796
395814,0.000
349525,0.796
2088745,0.000
1061467,0.796
535303,0.796
458962,0.796
499489,0.796
376420,0.796
878054,0.796
2445093,0.000
779255,0.796
447932,0.796
546338,0.796
378331,0.796
1665235,0.000
427918,0.796
986300,0.796
383961,0.796
434740,0.796
2380218,0.000
2093616,0.000
487192,0.000
391993,0.796
2077966,0.000
2382144,0.000
2379943,0.000
555821,0.796
456940,0.000
2298169,0.000
242333,0.796
515981,0.796
376257,0.796
380274,0.796
128914,0.000
1053041,0.796
658208,0.000
378839,0.000
440491,0.796
567114,0.796
2080394,0.000
673432,0.796
155780,0.796
69168,0.796
414233,0.796
646406,0.796
400254,0.796
565938,0.000
766765,0.000
837434,0.000
618903,0.796
486785,0.796
2174621,0.796
388405,0.796
355553,0.000
396505,0.796
603515,0.000
682866,0.000
353677,0.796
641579,0.796
2369433,0.000
859957,0.000
2299342,0.000
792105,0.796
421940,0.796
2368919,0.000
472601,0.796
965742,0.796
373986,0.796
2185655,0.000
862873,0.796
766671,0.796
2369282,0.000
740799,0.796
652902,0.796
374462,0.796
2077968,0.000
434596,0.796
640953,0.000
1115810,0.796
150964,0.000
144635,0.796
636405,0.796
840632,0.796
2307577,0.000
360253,0.796
391319,0.796
565833,0.796
418994,0.796
117192,0.796
2476043,0.000
182041,0.000
711177,0.796
564942,0.000
373257,0.796
2301895,0.000
526119,0.796
2226318,0.796
818003,0.796
670030,0.796
2079266,0.796
413261,0.796
379670,0.796
2310691,0.796
769643,0.796
258521,0.796
376845,0.796
444193,0.796
332922,0.796
257100,0.000
2175219,0.796
2300824,0.000
498931,0.000
2215541,0.000
2310572,0.000
658546,0.796
575494,0.796
2310648,0.000
466075,0.000
784764,0.000
364203,0.796
676308,0.796
565164,0.000
660819,0.796
2295718,0.000
381158,0.000
157773,0.796
502506,0.796
716734,0.796
249955,0.796
2378323,0.000
583552,0.000
379717,0.000
786438,0.796
2380015,0.000
605309,0.796
2301508,0.000
1844586,0.000
512676,0.000
342282,0.000
2090936,0.000
390554,0.796
400775,0.796
2094085,0.000
612362,0.000
725919,0.796
508137,0.796
2296874,0.000
1449062,0.796
1353606,0.000
361755,0.796
2227755,0.000
435617,0.000
558162,0.796
2300991,0.000
1241245,0.000
1724910,0.000
717641,0.796
711320,0.796
2311952,0.000
2295404,0.000
373994,0.796
486892,0.796
1545049,0.000
877221,0.796
501827,0.000
364268,0.796
2225328,0.796
545340,0.000
540180,0.796
363699,0.796
2227252,0.000
597667,0.000
597161,0.796
592997,0.000
491900,0.796
507374,0.796
714539,0.796
427860,0.796
2298800,0.000
379603,0.796
1705302,0.000
444192,0.000
2364721,0.000
2087820,0.000
732306,0.796
349578,0.796
132167,0.000
474596,0.796
140516,0.000
233702,0.000
799046,0.796
562187,0.000
646020,0.796
648582,0.796
611857,0.796
605575,0.796
438044,0.796
2074825,0.000
2081091,0.796
364919,0.796
846573,0.000
477841,0.796
581008,0.796
384181,0.796
1216114,0.796
2366848,0.796
629653,0.000
387100,0.796
271792,0.796
408746,0.000
2215431,0.000
428433,0.796
1080813,0.796
2367804,0.000
1415007,0.796
2216326,0.000
484364,0.796
1057621,0.796
496244,0.796
479779,0.796
276857,0.796
791323,0.796
395677,0.796
1856604,0.000
2091022,0.000
539708,0.796
1083716,0.796
602751,0.796
352047,0.796
2080551,0.000
604070,0.796
529350,0.796
2370931,0.000
1664942,0.000
2184859,0.000
2309361,0.000
1096613,0.796
2079650,0.000
748144,0.000
379424,0.796
2299825,0.000
771287,0.796
1857258,0.000
137042,0.796
755537,0.796
370889,0.796
2299992,0.000
1817222,0.796
519880,0.796
393436,0.796
2076233,0.796
443373,0.796
617417,0.796
359428,0.796
436018,0.796
2365749,0.000
1372024,0.796
384617,0.796
413777,0.796
1537852,0.796
2045036,0.000
2374925,0.000
367218,0.796
437128,0.000
2306742,0.000
653959,0.796
778976,0.796
2300984,0.000
2381308,0.000
299790,0.796
740683,0.796
2366291,0.000
2378938,0.000
379923,0.000
2304889,0.000
2308198,0.000
204428,0.796
2226025,0.000
409561,0.796
652420,0.000
2300638,0.000
2088795,0.000
556374,0.796
2515008,0.000
774453,0.000
381877,0.796
2091555,0.796
664779,0.000
838018,0.796
429324,0.796
526353,0.796
784538,0.796
448453,0.796
2485487,0.000
1815573,0.000
2225093,0.000
497033,0.796
439669,0.796
2371072,0.000
452326,0.796
486412,0.796
758131,0.000
2175706,0.000
1158917,0.000
430534,0.796
724732,0.000
681511,0.796
498430,0.000
1014670,0.000
390124,0.796
807142,0.000
2226107,0.000
369654,0.000
476720,0.000
512739,0.796
434295,0.796
308498,0.796
391767,0.796
347037,0.000
